Taxa Selic - Dados diários;Filtros aplicados: Data inicial: 03/01/2000 / Data final: 04/01/2010.;;;;;;;;;
Data;Taxa (% a.a.);Fator diário;Financeiro (R$);Operações;Média;Mediana;Moda;Desvio padrão;Índice de curtose;
08/08/2002;17,83;1,00065129;44.752.300.219,76;792;17,83;17,84;17,84;0,061;121,817;
07/08/2002;17,86;1,00065231;75.386.490.242,81;1008;17,82;17,88;17,88;0,314;29,333;
06/08/2002;17,87;1,00065264;61.651.490.182,69;864;17,87;17,88;17,88;0,067;66,808;
05/08/2002;17,87;1,00065264;61.260.036.318,56;895;17,86;17,86;17,86;0,078;39,922;
02/08/2002;17,84;1,00065163;45.605.138.095,83;873;17,84;17,84;17,84;0,095;30,932;
01/08/2002;17,83;1,00065129;43.976.493.828,66;776;17,82;17,84;17,84;0,084;63,118;
31/07/2002;17,87;1,00065264;67.010.751.733,57;892;17,87;17,86;17,86;0,086;1.013,316;
30/07/2002;17,84;1,00065163;46.814.826.908,18;873;17,82;17,85;17,85;0,142;48,082;
29/07/2002;17,86;1,00065231;45.065.934.716,74;735;17,86;17,87;17,87;0,091;137,492;
26/07/2002;17,87;1,00065264;45.176.365.942,06;772;17,85;17,87;17,88;0,121;84,54;
25/07/2002;17,87;1,00065264;46.523.854.747,33;767;17,86;17,88;17,88;0,099;125,472;
24/07/2002;17,87;1,00065264;47.102.622.677,04;728;17,87;17,88;17,88;0,089;173,12;
23/07/2002;17,89;1,00065332;65.806.481.974;855;17,88;17,89;17,89;0,1;140,599;
22/07/2002;17,89;1,00065332;63.647.093.874,95;791;17,88;17,89;17,89;0,077;152,238;
19/07/2002;17,89;1,00065332;64.699.735.446,52;829;17,88;17,89;17,89;0,107;316,419;
18/07/2002;17,89;1,00065332;64.137.028.631,78;777;17,89;17,9;17,9;0,108;100,417;
17/07/2002;18,39;1,00067012;62.428.107.580,67;886;18,36;18,39;18,39;0,214;132,427;
16/07/2002;18,39;1,00067012;62.892.043.375,42;848;18,37;18,39;18,39;0,149;69,775;
15/07/2002;18,39;1,00067012;66.073.416.222,76;838;18,38;18,39;18,39;0,099;80,906;
12/07/2002;18,39;1,00067012;67.359.884.637,21;822;18,38;18,4;18,4;0,13;238,637;
11/07/2002;18,4;1,00067046;67.690.062.036,19;897;18,38;18,4;18,4;0,148;71,547;
10/07/2002;18,4;1,00067046;63.075.957.883,24;803;18,4;18,4;18,4;0,076;289,026;
09/07/2002;18,41;1,00067079;0;0;0;0;0;0;0;
08/07/2002;18,41;1,00067079;41.673.781.988,99;476;18,41;18,4;18,4;0,059;92,167;
05/07/2002;18,39;1,00067012;53.070.982.358,3;802;18,37;18,39;18,39;0,18;210,085;
04/07/2002;18,39;1,00067012;52.153.860.698,63;854;18,36;18,4;18,4;0,259;62,572;
03/07/2002;18,4;1,00067046;53.039.252.292,54;792;18,39;18,4;18,4;0,113;99,277;
02/07/2002;18,4;1,00067046;55.785.635.459,92;847;18,38;18,4;18,4;0,218;81,843;
01/07/2002;18,41;1,00067079;51.067.905.024,12;784;18,41;18,41;18,41;0,063;100,968;
28/06/2002;18,41;1,00067079;0;0;0;0;0;0;0;
27/06/2002;18,41;1,00067079;0;0;0;0;0;0;0;
26/06/2002;18,41;1,00067079;0;0;0;0;0;0;0;
25/06/2002;18,41;1,00067079;0;0;0;0;0;0;0;
24/06/2002;18,41;1,00067079;0;0;0;0;0;0;0;
21/06/2002;18,41;1,00067079;0;0;0;0;0;0;0;
20/06/2002;18,41;1,00067079;0;0;0;0;0;0;0;
19/06/2002;18,4;1,00067046;0;0;0;0;0;0;0;
18/06/2002;18,4;1,00067046;0;0;0;0;0;0;0;
17/06/2002;18,4;1,00067046;0;0;0;0;0;0;0;
14/06/2002;18,38;1,00066979;0;0;0;0;0;0;0;
13/06/2002;18,32;1,00066777;0;0;0;0;0;0;0;
12/06/2002;18,29;1,00066677;0;0;0;0;0;0;0;
11/06/2002;18,34;1,00066844;0;0;0;0;0;0;0;
10/06/2002;18,31;1,00066744;0;0;0;0;0;0;0;
07/06/2002;18,23;1,00066475;0;0;0;0;0;0;0;
06/06/2002;18;1,00065702;0;0;0;0;0;0;0;
05/06/2002;16,87;1,00061881;0;0;0;0;0;0;0;
04/06/2002;15,9;1,00058572;0;0;0;0;0;0;0;
03/06/2002;17,31;1,00063373;0;0;0;0;0;0;0;
31/05/2002;18,16;1,00066240;0;0;0;0;0;0;0;
29/05/2002;18,33;1,00066811;0;0;0;0;0;0;0;
28/05/2002;18,41;1,00067079;0;0;0;0;0;0;0;
27/05/2002;18,41;1,00067079;0;0;0;0;0;0;0;
24/05/2002;18,42;1,00067113;0;0;0;0;0;0;0;
23/05/2002;18,41;1,00067079;0;0;0;0;0;0;0;
22/05/2002;18,37;1,00066945;0;0;0;0;0;0;0;
21/05/2002;18,4;1,00067046;0;0;0;0;0;0;0;
20/05/2002;18,41;1,00067079;0;0;0;0;0;0;0;
17/05/2002;18,41;1,00067079;0;0;0;0;0;0;0;
16/05/2002;18,42;1,00067113;0;0;0;0;0;0;0;
15/05/2002;18,42;1,00067113;0;0;0;0;0;0;0;
14/05/2002;18,41;1,00067079;0;0;0;0;0;0;0;
13/05/2002;18,4;1,00067046;0;0;0;0;0;0;0;
10/05/2002;18,37;1,00066945;0;0;0;0;0;0;0;
09/05/2002;18,34;1,00066844;0;0;0;0;0;0;0;
08/05/2002;18,27;1,00066609;0;0;0;0;0;0;0;
07/05/2002;18,28;1,00066643;0;0;0;0;0;0;0;
06/05/2002;18,33;1,00066811;0;0;0;0;0;0;0;
03/05/2002;18,34;1,00066844;0;0;0;0;0;0;0;
02/05/2002;18,37;1,00066945;0;0;0;0;0;0;0;
30/04/2002;18,11;1,00066072;0;0;0;0;0;0;0;
29/04/2002;18,28;1,00066643;0;0;0;0;0;0;0;
26/04/2002;18,36;1,00066912;0;0;0;0;0;0;0;
25/04/2002;18,37;1,00066945;0;0;0;0;0;0;0;
24/04/2002;18,34;1,00066844;0;0;0;0;0;0;0;
23/04/2002;18,35;1,00066878;0;0;0;0;0;0;0;
22/04/2002;18,38;1,00066979;0;0;0;0;0;0;0;
19/04/2002;18,39;1,00067012;0;0;0;0;0;0;0;
18/04/2002;18,4;1,00067046;0;0;0;0;0;0;0;
17/04/2002;18,4;1,00067046;0;0;0;0;0;0;0;
16/04/2002;18,4;1,00067046;0;0;0;0;0;0;0;
15/04/2002;18,4;1,00067046;0;0;0;0;0;0;0;
12/04/2002;18,4;1,00067046;0;0;0;0;0;0;0;
11/04/2002;18,4;1,00067046;0;0;0;0;0;0;0;
10/04/2002;18,4;1,00067046;0;0;0;0;0;0;0;
09/04/2002;18,4;1,00067046;0;0;0;0;0;0;0;
08/04/2002;18,4;1,00067046;0;0;0;0;0;0;0;
05/04/2002;18,4;1,00067046;0;0;0;0;0;0;0;
04/04/2002;18,4;1,00067046;0;0;0;0;0;0;0;
03/04/2002;18,4;1,00067046;0;0;0;0;0;0;0;
02/04/2002;18,4;1,00067046;0;0;0;0;0;0;0;
01/04/2002;18,47;1,00067280;0;0;0;0;0;0;0;
28/03/2002;18,52;1,00067448;0;0;0;0;0;0;0;
27/03/2002;18,54;1,00067515;0;0;0;0;0;0;0;
26/03/2002;18,55;1,00067548;0;0;0;0;0;0;0;
25/03/2002;18,55;1,00067548;0;0;0;0;0;0;0;
22/03/2002;18,54;1,00067515;0;0;0;0;0;0;0;
21/03/2002;18,55;1,00067548;0;0;0;0;0;0;0;
20/03/2002;18,79;1,00068352;0;0;0;0;0;0;0;
19/03/2002;18,8;1,00068385;0;0;0;0;0;0;0;
18/03/2002;18,8;1,00068385;0;0;0;0;0;0;0;
15/03/2002;18,8;1,00068385;0;0;0;0;0;0;0;
14/03/2002;18,8;1,00068385;0;0;0;0;0;0;0;
13/03/2002;18,8;1,00068385;0;0;0;0;0;0;0;
12/03/2002;18,8;1,00068385;0;0;0;0;0;0;0;
11/03/2002;18,8;1,00068385;0;0;0;0;0;0;0;
08/03/2002;18,8;1,00068385;0;0;0;0;0;0;0;
07/03/2002;18,8;1,00068385;0;0;0;0;0;0;0;
06/03/2002;18,8;1,00068385;0;0;0;0;0;0;0;
05/03/2002;18,8;1,00068385;0;0;0;0;0;0;0;
04/03/2002;18,8;1,00068385;0;0;0;0;0;0;0;
01/03/2002;18,8;1,00068385;0;0;0;0;0;0;0;
28/02/2002;18,79;1,00068352;0;0;0;0;0;0;0;
27/02/2002;18,8;1,00068385;0;0;0;0;0;0;0;
26/02/2002;18,8;1,00068385;0;0;0;0;0;0;0;
25/02/2002;18,8;1,00068385;0;0;0;0;0;0;0;
22/02/2002;18,8;1,00068385;0;0;0;0;0;0;0;
21/02/2002;18,8;1,00068385;0;0;0;0;0;0;0;
20/02/2002;19,05;1,00069220;0;0;0;0;0;0;0;
19/02/2002;19,05;1,00069220;0;0;0;0;0;0;0;
18/02/2002;19,05;1,00069220;0;0;0;0;0;0;0;
15/02/2002;19,05;1,00069220;0;0;0;0;0;0;0;
14/02/2002;19,05;1,00069220;0;0;0;0;0;0;0;
13/02/2002;19,05;1,00069220;0;0;0;0;0;0;0;
08/02/2002;19,05;1,00069220;0;0;0;0;0;0;0;
07/02/2002;19,05;1,00069220;0;0;0;0;0;0;0;
06/02/2002;19,05;1,00069220;0;0;0;0;0;0;0;
05/02/2002;19,05;1,00069220;0;0;0;0;0;0;0;
04/02/2002;19,05;1,00069220;0;0;0;0;0;0;0;
01/02/2002;19,05;1,00069220;0;0;0;0;0;0;0;
31/01/2002;19,05;1,00069220;0;0;0;0;0;0;0;
30/01/2002;19,05;1,00069220;0;0;0;0;0;0;0;
29/01/2002;19,05;1,00069220;0;0;0;0;0;0;0;
28/01/2002;19,05;1,00069220;0;0;0;0;0;0;0;
25/01/2002;19,05;1,00069220;0;0;0;0;0;0;0;
24/01/2002;19,05;1,00069220;0;0;0;0;0;0;0;
23/01/2002;19,05;1,00069220;0;0;0;0;0;0;0;
22/01/2002;19,05;1,00069220;0;0;0;0;0;0;0;
21/01/2002;19,05;1,00069220;0;0;0;0;0;0;0;
18/01/2002;19,05;1,00069220;0;0;0;0;0;0;0;
17/01/2002;19,05;1,00069220;0;0;0;0;0;0;0;
16/01/2002;19,05;1,00069220;0;0;0;0;0;0;0;
15/01/2002;19,05;1,00069220;0;0;0;0;0;0;0;
14/01/2002;19,05;1,00069220;0;0;0;0;0;0;0;
11/01/2002;19,05;1,00069220;0;0;0;0;0;0;0;
10/01/2002;19,05;1,00069220;0;0;0;0;0;0;0;
09/01/2002;19,05;1,00069220;0;0;0;0;0;0;0;
08/01/2002;19,05;1,00069220;0;0;0;0;0;0;0;
07/01/2002;19,05;1,00069220;0;0;0;0;0;0;0;
04/01/2002;19,05;1,00069220;0;0;0;0;0;0;0;
03/01/2002;19,05;1,00069220;0;0;0;0;0;0;0;
02/01/2002;19,05;1,00069220;0;0;0;0;0;0;0;
31/12/2001;19,05;1,00069220;0;0;0;0;0;0;0;
28/12/2001;19,05;1,00069220;86.848.452.401,92;1078;19,05;19,04;19,05;0,03;187,767;
27/12/2001;19,05;1,00069220;57.177.311.774,72;903;19,05;19,04;19,05;0,031;250,743;
26/12/2001;19,05;1,00069220;51.043.181.228,8;839;19,05;19,05;19,05;0,021;651,779;
24/12/2001;19,05;1,00069220;0;0;0;0;0;0;0;
21/12/2001;19,05;1,00069220;0;0;0;0;0;0;0;
20/12/2001;19,05;1,00069220;79.260.038.259,84;882;19,05;19,05;19,05;0,022;1.273,185;
19/12/2001;19,05;1,00069220;83.013.090.229,12;919;19,05;19,05;19,05;0,027;664,731;
18/12/2001;19,05;1,00069220;60.275.856.253,44;955;19,05;19,05;19,05;0,032;357,094;
17/12/2001;19,05;1,00069220;59.896.480.876,16;860;19,05;19,04;19,05;0,036;234,017;
14/12/2001;19,05;1,00069220;59.987.883.816,96;886;19,05;19,05;19,05;0,036;230,741;
13/12/2001;19,05;1,00069220;61.505.475.736,32;961;19,05;19,05;19,05;0,037;239,209;
12/12/2001;19,05;1,00069220;59.553.797.629,44;961;19,05;19,04;19,05;0,037;214,472;
11/12/2001;19,05;1,00069220;59.650.021.596,8;1036;19,05;19,05;19,05;0,062;55.749,821;
10/12/2001;19,05;1,00069220;58.656.508.033,28;857;19,05;19,04;19,05;0,033;223,891;
07/12/2001;19,05;1,00069220;73.701.100.602,24;954;19,05;19,05;19,05;0,021;773,912;
06/12/2001;19,05;1,00069220;77.951.287.425,92;1045;19,05;19,05;19,05;0,021;419,975;
05/12/2001;19,05;1,00069220;84.099.482.154,24;1050;19,05;19,05;19,05;0,019;471,008;
04/12/2001;19,05;1,00069220;81.935.400.048;1025;19,05;19,05;19,05;0,019;483,33;
03/12/2001;19,05;1,00069220;82.580.378.300,16;996;19,05;19,05;19,05;0,017;407,503;
30/11/2001;19,05;1,00069220;87.891.626.332,8;969;19,05;19,05;19,05;0,016;566,703;
29/11/2001;19,05;1,00069220;56.801.689.045,76;897;19,05;19,05;19,05;0,023;330,887;
28/11/2001;19,05;1,00069220;59.511.280.264,32;906;19,05;19,04;19,05;0,028;375,334;
27/11/2001;19,05;1,00069220;58.859.872.197,12;922;19,05;19,04;19,05;0,036;237,839;
26/11/2001;19,05;1,00069220;59.076.040.490,88;925;19,05;19,04;19,05;0,031;299,943;
23/11/2001;19,05;1,00069220;58.275.055.921,28;911;19,05;19,05;19,05;0,031;389,833;
22/11/2001;19,05;1,00069220;56.495.375.872;893;19,05;19,05;19,05;0,032;275,085;
21/11/2001;19,05;1,00069220;60.489.727.118,08;937;19,05;19,04;19,05;0,026;407,147;
20/11/2001;19,05;1,00069220;57.844.841.475,2;926;19,05;19,05;19,05;0,029;285,458;
19/11/2001;19,05;1,00069220;57.494.377.079,04;899;19,05;19,04;19,05;0,026;342,644;
16/11/2001;19,05;1,00069220;55.139.161.014,4;896;19,05;19,05;19,05;0,024;465,138;
14/11/2001;19,05;1,00069220;56.424.593.167,36;876;19,05;19,04;19,05;0,023;522,7;
13/11/2001;19,05;1,00069220;58.295.644.256;858;19,05;19,04;19,05;0,022;590,946;
12/11/2001;19,05;1,00069220;56.822.125.260,16;800;19,05;19,05;19,05;0,018;880,042;
09/11/2001;19,04;1,00069186;59.109.300.320;838;19,04;19,04;19,04;0,02;733,491;
08/11/2001;19,04;1,00069186;57.985.810.387,84;774;19,04;19,04;19,04;0,019;846,517;
07/11/2001;19,05;1,00069220;57.069.700.628,48;796;19,05;19,04;19,05;0,019;711,542;
06/11/2001;19,04;1,00069186;52.392.652.917,76;840;19,04;19,04;19,04;0,022;510,906;
05/11/2001;19,05;1,00069220;51.219.453.292,8;765;19,05;19,04;19,05;0,019;733,301;
01/11/2001;19,05;1,00069220;52.255.140.862,72;767;19,05;19,05;19,05;0,023;479,83;
31/10/2001;19,05;1,00069220;56.755.999.274,24;798;19,05;19,05;19,05;0,023;465,123;
30/10/2001;19,05;1,00069220;52.746.634.145,92;749;19,05;19,05;19,05;0,031;272,478;
29/10/2001;19,05;1,00069220;52.471.526.296,32;758;19,05;19,05;19,05;0,035;239,376;
26/10/2001;19,05;1,00069220;53.630.708.924,16;787;19,05;19,05;19,05;0,039;190,152;
25/10/2001;19,05;1,00069220;57.103.020.685,44;821;19,05;19,05;19,05;0,033;264,397;
24/10/2001;19,05;1,00069220;53.362.725.285,76;768;19,05;19,04;19,05;0,036;483,539;
23/10/2001;19,05;1,00069220;55.101.196.805,12;855;19,05;19,04;19,05;0,037;201,379;
22/10/2001;19,05;1,00069220;52.539.387.959,04;742;19,05;19,05;19,05;0,027;431,979;
19/10/2001;19,05;1,00069220;54.239.324.663,04;762;19,05;19,05;19,05;0,029;346,865;
18/10/2001;19,05;1,00069220;55.942.656.459,52;803;19,05;19,05;19,05;0,028;381,116;
17/10/2001;19,05;1,00069220;54.605.043.815,04;771;19,05;19,05;19,05;0,028;389,316;
16/10/2001;19,05;1,00069220;54.062.217.861,12;793;19,05;19,04;19,05;0,03;285,985;
15/10/2001;19,05;1,00069220;77.147.692.972,16;837;19,05;19,04;19,05;0,018;790,152;
11/10/2001;19,05;1,00069220;76.127.646.771,2;823;19,05;19,05;19,05;0,02;790,052;
10/10/2001;19,05;1,00069220;72.566.146.154,24;778;19,05;19,05;19,05;0,014;1.510,351;
09/10/2001;19,06;1,00069253;70.443.030.942,08;866;19,05;19,05;19,06;0,08;39,944;
08/10/2001;19,07;1,00069286;69.120.223.070,72;825;19,07;19,06;19,07;0,019;593,861;
05/10/2001;19,09;1,00069353;59.843.830.482,56;822;19,09;19,08;19,09;0,021;461,306;
04/10/2001;19,1;1,00069386;57.748.520.656,64;802;19,1;19,1;19,1;0,022;420,566;
03/10/2001;19,11;1,00069420;69.165.830.145,28;867;19,11;19,1;19,11;0,022;412,172;
02/10/2001;19,11;1,00069420;72.952.109.884,16;913;19,11;19,1;19,11;0,028;265,652;
01/10/2001;19,1;1,00069386;52.989.028.890,88;777;19,1;19,09;19,1;0,024;390,287;
28/09/2001;19,1;1,00069386;59.446.521.582,72;797;19,1;19,09;19,1;0,028;287,15;
27/09/2001;19,09;1,00069353;86.088.407.505,28;859;19,09;19,08;19,09;0,027;347,938;
26/09/2001;19,08;1,00069320;78.570.491.699,84;861;19,08;19,07;19,08;0,033;242,379;
25/09/2001;19,07;1,00069286;75.874.424.723,84;839;19,1;19,06;19,07;0,811;616,159;
24/09/2001;19,07;1,00069286;76.124.168.984,32;829;19,07;19,06;19,07;0,037;196,858;
21/09/2001;19,06;1,00069253;59.682.436.496;746;19,06;19,05;19,06;0,036;202,613;
20/09/2001;19,06;1,00069253;59.759.046.217,6;727;19,06;19,06;19,06;0,017;305,775;
19/09/2001;19,06;1,00069253;69.255.813.500,8;802;19,06;19,05;19,06;0,015;361,268;
18/09/2001;19,06;1,00069253;73.893.773.118,08;877;19,06;19,05;19,06;0,035;201,015;
17/09/2001;19,06;1,00069253;74.607.745.630,08;843;19,06;19,06;19,06;0,032;229,742;
14/09/2001;19,06;1,00069253;71.650.891.560,32;805;19,06;19,05;19,06;0,033;226,535;
13/09/2001;19,06;1,00069253;70.331.334.097,28;769;19,06;19,05;19,06;0,025;316,613;
12/09/2001;19,05;1,00069220;70.315.030.977,92;824;19,05;19,04;19,05;0,022;327,755;
11/09/2001;19,05;1,00069220;63.170.429.514,24;804;19,05;19,04;19,05;0,021;347,123;
10/09/2001;19,07;1,00069286;63.978.440.497,28;767;19,07;19,06;19,07;0,02;242,465;
06/09/2001;19,06;1,00069253;67.677.742.147,2;835;19,06;19,05;19,06;0,02;272,018;
05/09/2001;19,06;1,00069253;65.952.775.800,32;784;19,06;19,05;19,06;0,02;275,182;
04/09/2001;19,05;1,00069220;65.714.321.188,48;841;19,05;19,04;19,05;0,019;264,471;
03/09/2001;19,05;1,00069220;68.039.185.525,76;853;19,05;19,04;19,05;0,019;235,198;
31/08/2001;19,05;1,00069220;70.548.739.459,2;835;19,05;19,04;19,05;0,023;115,072;
30/08/2001;19,01;1,00069086;73.212.506.579,84;897;19,01;19;19,01;0,028;485,862;
29/08/2001;18,99;1,00069020;68.939.834.104,32;813;18,99;18,99;18,99;0,031;444,621;
28/08/2001;19,01;1,00069086;66.323.022.307,2;805;19;19,01;19,01;0,052;113,576;
27/08/2001;19,03;1,00069153;67.005.478.088,32;795;19,03;19,02;19,03;0,035;359,859;
24/08/2001;19,03;1,00069153;68.821.013.772,16;855;19,03;19,02;19,03;0,034;379,143;
23/08/2001;19,03;1,00069153;67.201.605.414,4;800;19,03;19,02;19,03;0,035;350,007;
22/08/2001;19,03;1,00069153;67.881.651.361,28;828;19,03;19,02;19,03;0,035;552,786;
21/08/2001;19,06;1,00069253;68.228.742.759,68;805;19,06;19,05;19,06;0,033;709,758;
20/08/2001;19,05;1,00069220;67.725.974.124,8;843;19,05;19,04;19,05;0,033;679,448;
17/08/2001;19,04;1,00069186;66.843.213.726,72;813;19,04;19,03;19,04;0,034;486,469;
16/08/2001;19,03;1,00069153;68.468.366.821,12;843;19,03;19,02;19,03;0,032;536,325;
15/08/2001;18,97;1,00068953;66.000.612.676,48;788;18,97;18,97;18,97;0,029;680,66;
14/08/2001;18,99;1,00069020;66.341.548.384;782;18,99;18,98;18,99;0,03;656,787;
13/08/2001;18,99;1,00069020;60.786.803.882,88;715;18,99;18,98;18,99;0,036;363,747;
10/08/2001;19;1,00069053;63.177.221.513,6;721;19;18,99;19;0,024;1.418,408;
09/08/2001;19;1,00069053;62.348.697.054,72;737;19;18,99;19;0,025;1.565,581;
08/08/2001;19;1,00069053;64.786.323.188,48;779;19;18,99;19;0,026;1.411,022;
07/08/2001;19,02;1,00069120;68.748.203.934,08;859;19,02;19,01;19,02;0,039;461,339;
06/08/2001;18,92;1,00068786;65.709.855.148,16;789;18,92;18,92;18,92;0,028;1.367,636;
03/08/2001;18,89;1,00068686;62.876.281.340,8;768;18,89;18,88;18,89;0,022;3.230,079;
02/08/2001;18,88;1,00068652;61.631.440.890,24;784;18,88;18,88;18,88;0,024;2.458,58;
01/08/2001;18,88;1,00068652;66.303.394.696,32;746;18,88;18,88;18,88;0,023;2.408,04;
31/07/2001;18,88;1,00068652;67.711.924.572,16;830;18,88;18,87;18,88;0,025;717,158;
30/07/2001;18,9;1,00068719;62.127.664.007,68;742;18,9;18,89;18,9;0,026;1.946,698;
27/07/2001;18,88;1,00068652;61.539.523.744,64;751;18,88;18,87;18,88;0,028;531,287;
26/07/2001;18,89;1,00068686;64.985.655.703,04;775;18,89;18,89;18,89;0,033;154,178;
25/07/2001;18,93;1,00068819;65.379.442.461,44;840;18,93;18,93;18,93;0,037;112,745;
24/07/2001;18,9;1,00068719;64.384.686.819,84;855;18,9;18,89;18,9;0,036;117,443;
23/07/2001;18,95;1,00068886;68.144.954.826,88;858;18,95;18,95;18,95;0,041;65,631;
20/07/2001;19;1,00069053;67.622.841.006,08;758;18,99;18,99;19;0,041;85,912;
19/07/2001;19;1,00069053;67.044.131.051,52;747;18,99;18,99;19;0,04;190,757;
18/07/2001;18,37;1,00066945;74.380.238.252,16;827;18,37;18,37;18,38;0,041;166,745;
17/07/2001;18,3;1,00066710;68.121.243.580,8;828;18,3;18,31;18,31;0,116;1.814,383;
16/07/2001;18,33;1,00066811;66.228.485.562,24;765;18,33;18,32;18,33;0,031;328,854;
13/07/2001;18,32;1,00066777;67.559.626.846,72;736;18,32;18,31;18,32;0,032;203,528;
12/07/2001;18,32;1,00066777;66.186.165.101,44;761;18,32;18,31;18,32;0,029;244,342;
11/07/2001;18,33;1,00066811;66.383.279.637,76;798;18,33;18,32;18,33;0,03;235,426;
10/07/2001;18,32;1,00066777;69.272.064.117,12;765;18,32;18,31;18,32;0,023;1.573,207;
09/07/2001;18,3;1,00066710;45.358.145.362,56;537;18,3;18,3;18,3;0,025;4.089,317;
06/07/2001;18,32;1,00066777;45.321.530.986,24;514;18,32;18,32;18,32;0,023;429,034;
05/07/2001;18,31;1,00066744;61.238.386.081,28;715;18,31;18,3;18,31;0,087;482,918;
04/07/2001;18,32;1,00066777;61.529.143.682,56;769;18,32;18,31;18,32;0,088;492,111;
03/07/2001;18,31;1,00066744;58.816.946.225,92;762;18,31;18,3;18,31;0,023;412,711;
02/07/2001;18,32;1,00066777;60.715.140.452,48;819;18,32;18,32;18,32;0,021;487,709;
29/06/2001;18,32;1,00066777;75.116.036.058,88;916;18,32;18,31;18,32;0,027;281,072;
28/06/2001;18,31;1,00066744;68.863.205.274,88;860;18,31;18,31;18,31;0,086;475,081;
27/06/2001;18,31;1,00066744;64.649.108.922,24;766;18,31;18,3;18,31;0,033;226,096;
26/06/2001;18,3;1,00066710;63.284.838.498,56;761;18,29;18,29;18,3;0,096;355,493;
25/06/2001;18,3;1,00066710;63.350.126.220,8;794;18,29;18,29;18,3;0,038;635,362;
22/06/2001;18,27;1,00066609;63.760.281.444,48;868;18,21;18,29;18,3;0,4;21,783;
21/06/2001;18,29;1,00066677;64.720.799.422,08;756;18,28;18,29;18,29;0,047;369,933;
20/06/2001;16,87;1,00061881;73.124.947.226,24;809;16,87;16,86;16,87;0,085;48,597;
19/06/2001;16,8;1,00061643;67.199.461.381,76;794;16,8;16,79;16,8;0,035;215,698;
18/06/2001;16,79;1,00061609;66.435.080.994,56;804;16,79;16,79;16,79;0,039;399,374;
15/06/2001;16,65;1,00061133;58.433.680.737,92;663;16,65;16,64;16,65;0,033;526,868;
13/06/2001;16,67;1,00061201;56.534.588.097,92;723;16,67;16,66;16,67;0,032;243,537;
12/06/2001;16,63;1,00061065;65.082.154.132,48;743;16,63;16,62;16,63;0,026;354,741;
11/06/2001;16,65;1,00061133;70.227.317.473,92;743;16,65;16,64;16,65;0,023;1.657,327;
08/06/2001;16,69;1,00061269;66.261.774.538,24;733;16,69;16,68;16,69;0,025;376,601;
07/06/2001;16,73;1,00061405;66.600.194.497,28;771;16,73;16,72;16,73;0,026;385,623;
06/06/2001;16,75;1,00061473;69.708.161.848,32;813;16,74;16,74;16,75;0,025;473,833;
05/06/2001;16,78;1,00061575;62.443.775.014,4;800;16,78;16,77;16,78;0,028;927,521;
04/06/2001;16,8;1,00061643;64.443.274.684,8;759;16,8;16,79;16,8;0,029;315,472;
01/06/2001;16,81;1,00061677;65.575.090.820,48;776;16,8;16,8;16,81;0,028;627,395;
31/05/2001;16,8;1,00061643;68.506.189.011,84;809;16,8;16,79;16,8;0,026;482,439;
30/05/2001;16,8;1,00061643;70.705.986.238,72;854;16,8;16,79;16,8;0,031;318,501;
29/05/2001;16,8;1,00061643;65.539.385.352,32;835;16,8;16,79;16,8;0,038;259,598;
28/05/2001;16,8;1,00061643;69.279.185.537,28;855;16,8;16,8;16,8;0,04;261,994;
25/05/2001;16,8;1,00061643;64.758.949.136;730;16,8;16,79;16,8;0,038;260,96;
24/05/2001;16,77;1,00061541;65.224.003.358,08;791;16,77;16,76;16,77;0,038;174,39;
23/05/2001;16,33;1,00060042;68.233.645.973,76;791;16,33;16,32;16,33;0,13;9.077,674;
22/05/2001;16,3;1,00059940;65.360.880.104,32;810;16,3;16,29;16,3;0,073;81,565;
21/05/2001;16,3;1,00059940;62.333.679.586,56;710;16,3;16,29;16,3;0,034;119,599;
18/05/2001;16,3;1,00059940;63.804.781.128,32;738;16,3;16,29;16,3;0,028;204,477;
17/05/2001;16,29;1,00059906;61.865.090.463,36;752;16,29;16,28;16,29;0,03;175,886;
16/05/2001;16,3;1,00059940;62.211.304.753,92;803;16,3;16,29;16,3;0,03;187,906;
15/05/2001;16,3;1,00059940;63.664.645.276,16;763;16,3;16,29;16,3;0,028;200,797;
14/05/2001;16,3;1,00059940;61.463.655.341,44;725;16,3;16,29;16,3;0,027;204,175;
11/05/2001;16,28;1,00059871;61.728.674.969,6;776;16,28;16,27;16,28;0,026;388,051;
10/05/2001;16,3;1,00059940;61.227.601.180,16;753;16,3;16,29;16,3;0,022;307,613;
09/05/2001;16,28;1,00059871;62.641.957.109,76;791;16,28;16,27;16,28;0,022;262,7;
08/05/2001;16,3;1,00059940;60.046.754.090,88;781;16,3;16,29;16,3;0,021;315,808;
07/05/2001;16,28;1,00059871;61.022.273.437,44;767;16,28;16,27;16,28;0,022;739,869;
04/05/2001;16,29;1,00059906;60.641.140.632,32;796;16,29;16,28;16,29;0,024;206,259;
03/05/2001;16,26;1,00059803;61.424.984.181,76;804;16,26;16,25;16,26;0,023;195,217;
02/05/2001;16,25;1,00059769;63.676.537.883,52;843;16,25;16,24;16,25;0,025;258,708;
30/04/2001;16,28;1,00059871;57.841.023.381,12;821;16,27;16,27;16,28;0,035;122,405;
27/04/2001;16,29;1,00059906;57.515.624.480;841;16,29;16,28;16,29;0,082;25.867,96;
26/04/2001;16,31;1,00059974;59.395.963.715,2;771;16,3;16,3;16,31;0,08;27.650,459;
